	logFC	logCPM	PValue
taf-6.2	3.72	3.26	0.0923
taf-7.1	-3.77	4.43	0.0485
taf-7.2	-0.995	4.22	0.562
taf-8	0.865	8.74	0.0937
taf-9	0.172	6.19	0.902
tag-115	-0.578	6.72	0.58
tag-117	-2.63	5.48	0.132
tag-123	-0.891	7.87	0.179
tag-124	1.72	7.32	0.037
tag-130	0.778	7.01	0.437
tag-131	0.238	7.25	0.779
tag-135	0.142	8.55	0.777
tag-143	-0.206	7.41	0.807
tag-144	-2.83	7.18	0.0158
tag-146	-0.256	8.09	0.696
tag-147	-0.527	6.1	0.689
tag-151	1.25	7.74	0.121
tag-153	0.129	8.79	0.798
tag-163	0.897	6.49	0.451
tag-164	0.824	4.04	0.644
tag-165	0.0916	8.36	0.864
tag-170	0.927	7.49	0.223
tag-172	0.0164	6.26	0.994
tag-173	-0.535	6.91	0.71
tag-174	-0.159	7.03	0.87
tag-175	0.329	5.07	0.841
tag-179	0.0446	7.05	0.966
tag-182	-0.113	9.51	0.807
tag-184	1.04	7.43	0.373
tag-189	0.76	7.33	0.354
tag-192	-0.719	5.97	0.607
tag-210	0.502	8.63	0.319
tag-214	-0.906	8.58	0.129
tag-218	-4.09	4.71	0.031
tag-224	-4.39	3.86	0.039
tag-229	-0.773	5.78	0.59
tag-231	-0.927	5.77	0.543
tag-232	-0.851	5.42	0.584
tag-233	-1.04	6.1	0.514
tag-235	-0.659	6.27	0.616
tag-241	-2.45	3.1	0.222
tag-242	0.594	4.84	0.73
tag-246	0.201	7.59	0.799
tag-253	-0.41	6	0.8
tag-256	0.155	8.74	0.75
tag-257	-0.177	6.17	0.9
tag-261	0.126	6.54	0.92
tag-262	-0.376	7.75	0.57
tag-264	-0.983	6.96	0.326
tag-266	2.91	3.67	0.182
tag-267	-2.07	4.09	0.268
tag-273	6.05	5.27	0.00894
tag-275	-3.37	3.57	0.124
tag-276	-2.59	5.97	0.0927
tag-277	0.47	5.83	0.75
tag-278	-0.928	3	0.661
tag-280	1.01	3.82	0.585
tag-281	-0.192	3.86	0.949
tag-294	0.0165	7.84	0.984
tag-296	0.918	6.76	0.376
tag-298	0.00637	8.89	0.992
tag-30	0.218	8.39	0.684
tag-304	-1.16	5.2	0.499
tag-307	-0.242	7.22	0.782
tag-315	0.187	8.9	0.696
tag-320	-0.74	7.8	0.267
tag-321	0.322	7.37	0.689
tag-322	0.0763	6.37	0.957
tag-324	1.57	3.5	0.399
tag-325	-0.767	7.41	0.484
tag-333	0.519	7.41	0.539
tag-335	-0.348	7	0.713
tag-340	0.0392	8.41	0.944
tag-342	0.133	7.21	0.881
tag-343	-1.15	3.82	0.584
tag-345	0.939	7.35	0.285
tag-347	-0.212	4.97	0.924
tag-349	0.767	7.79	0.246
tag-353	-0.184	7.96	0.769
tag-51	1.7	4.55	0.421
tag-52	0.0151	7.67	0.988
tag-53	0.217	5.94	0.886
tag-60	0.662	5.1	0.705
tag-63	-1.17	6.04	0.39
tag-65	-0.688	7.49	0.353
tag-72	-1.63	4.73	0.38
tag-77	0.574	7.43	0.462
tag-93	0.345	9.12	0.458
tag-96	0.879	5.06	0.642
tam-1	-0.374	8.34	0.61
tars-1	0.0783	8.69	0.874
tat-1	-0.912	7.28	0.276
tat-3	1.08	8.08	0.0814
tat-4	0.495	7.86	0.44
tat-5	-2	7.02	0.0984
tax-6	1.63	3.31	0.461
tba-1	0.022	9.67	0.963
tba-2	-0.0237	9.93	0.962
tbb-1	-0.0705	9.62	0.881
tbb-2	-0.121	10.2	0.792
tbc-1	0.181	7.46	0.824
tbc-10	1.4	5.12	0.459
tbc-11	2.69	4.84	0.136
tbc-12	-0.646	5.79	0.691
tbc-13	4.16	6.1	0.00911
tbc-17	-2.9	3.83	0.15
tbc-2	-0.0443	8.23	0.943
tbc-20	-0.245	5.09	0.893
tbc-3	0.891	8.74	0.0743
tbc-4	-2.71	2.63	0.231
tbc-6	1	3.37	0.652
tbc-9	0.0189	7.4	0.986
tbck-1	2.21	6.25	0.165
tbg-1	0.153	8.13	0.797
tbp-1	0.685	8.36	0.21
tbx-11	1.09	6.53	0.387
tbx-2	-3.27	5.29	0.0836
tbx-33	-2.12	5.6	0.226
tbx-36	0.888	7.31	0.342
tbx-9	0.673	6.49	0.56
tcer-1	-1.19	5.61	0.413
tcl-2	0.247	6.27	0.861
tct-1	0.141	8.4	0.79
tdc-1	0.976	8.67	0.0928
tdp-1	0.387	8.32	0.479
teg-1	2.29	5.57	0.141
teg-4	0.253	7.91	0.686
ten-1	-0.769	7.17	0.378
tfg-1	0.603	5.67	0.684
tgt-1	-0.319	7.34	0.726
tgt-2	0.0888	6.79	0.938
thk-1	-0.145	7.55	0.843
thoc-1	-0.0517	5.35	0.981
thoc-2	-0.345	8.08	0.682
thoc-3	0.202	6.81	0.843
tiar-1	0.402	9.23	0.388
tim-1	-0.391	7.85	0.55
tin-10	1.1	4	0.541
tin-13	1.55	4.72	0.378
tin-9.1	-1.83	3.3	0.345
tir-1	-3.25	3.48	0.0999
tkr-1	0.0321	4.06	1
tkt-1	-0.0309	8.65	0.951
tlf-1	0.0436	7.4	0.96
tli-1	0.222	5.39	0.894
tlk-1	-0.491	8.95	0.342
tlp-1	-3.01	4.88	0.101
tmbi-4	-0.633	5.96	0.677
toc-1	-1.77	8.02	0.00517
toca-1	-3.58	5.18	0.0404
toca-2	0.669	7.27	0.461
toe-1	-0.814	7.33	0.337
toe-2	0.5	8.03	0.415
toe-4	1.22	6.19	0.34
toh-1	-4.13	3.64	0.0779
tol-1	0.283	8.26	0.604
tom-1	2.32	3.06	0.245
tomm-20	1.31	6.7	0.258
tomm-22	-1.49	5.09	0.366
tomm-40	0.542	8.2	0.331
top-1	-0.376	9.38	0.445
top-2	-0.0234	7.88	0.978
top-3	-2.04	3.51	0.283
tpi-1	0.577	7.68	0.433
tpk-1	1.27	4.08	0.525
tps-1	0.457	4.94	0.792
tpst-1	0.415	7.14	0.646
tpxl-1	-0.56	7.91	0.362
tra-2	-1.23	7.22	0.209
tra-3	0.177	7.61	0.806
tra-4	-0.746	7.71	0.297
tram-1	0.158	8.76	0.75
trap-1	0.427	8.51	0.444
trap-2	-1.03	6.72	0.324
trap-3	0.261	7.1	0.772
trap-4	0.39	7.49	0.601
tre-1	-0.209	9.75	0.677
tre-2	0.556	6.99	0.551
trm-1	0.386	8.07	0.504
trpa-1	-3.37	3.07	0.137
trpa-2	3.01	2.77	0.201
trr-1	-0.537	8.06	0.383
trt-1	0.864	8.15	0.116
trxr-1	1.45	6.05	0.296
trxr-2	-0.425	6.14	0.744
try-1	0.562	8.94	0.234
tsfm-1	-0.151	7.07	0.869
tsg-101	-2.49	2.5	0.268
tsn-1	2.86	6.32	0.14
tsp-12	-0.576	8.48	0.315
tsp-13	-2.86	3.55	0.206
tsp-21	-2.19	4.53	0.277
tsp-9	-4.74	4.15	0.0227
tsr-1	-0.94	6.12	0.518
ttb-1	0.326	7.9	0.623
tth-1	-0.397	5.46	0.806
ttll-12	-0.221	7.82	0.739
ttll-4	0.28	7.94	0.647
ttll-5	0.233	7.76	0.727
ttm-1	0.0795	5.41	0.963
ttr-50	-0.251	7.63	0.731
ttr-53	-0.0779	7.22	0.935
ttx-7	-0.291	7.6	0.682
ttyh-1	-0.309	7.35	0.721
tufm-1	0.205	8.42	0.691
tufm-2	0.425	7.93	0.506
tut-1	3.72	5.77	0.053
tut-2	-0.151	8.32	0.787
twk-34	2.64	2.54	0.269
twk-5	-2.86	2.72	0.217
tyr-5	2.07	5.37	0.318
uaf-1	-0.597	7.99	0.337
uaf-2	0.757	4.01	0.702
uba-1	0.207	10.3	0.653
uba-2	-0.859	2.99	0.697
ubc-1	1.24	3.61	0.521
ubc-12	0.365	5.84	0.793
ubc-13	0.321	7.09	0.731
ubc-14	1.49	6.29	0.244
ubc-16	0.00168	6.27	1
ubc-18	0.489	7.63	0.506
ubc-20	-0.097	7.9	0.88
ubc-25	0.199	9.48	0.667
ubc-3	0.583	7.78	0.414
ubc-6	0.259	8.42	0.648
ubc-7	-0.062	8.92	0.899
ubc-9	-0.0742	7.63	0.92
ubh-1	-2.21	2.95	0.276
ubh-2	0.883	5.25	0.59
ubh-3	1.22	6.69	0.266
ubh-4	0.162	7.41	0.837
ubl-1	1.33	3.55	0.493
ubl-5	0.661	4.64	0.727
ubq-1	-0.108	10.5	0.811
ubq-2	1.07	5.13	0.504
ubxn-1	0.865	7.47	0.246
ubxn-2	1.44	6.39	0.351
ubxn-3	-2.84	3.11	0.176
ubxn-4	0.144	8.57	0.773
ubxn-6	-0.0216	8.51	0.968
ucp-4	-0.0611	6.53	0.959
ucr-1	0.181	8.46	0.733
ucr-2.1	-1.47	5.08	0.396
ucr-2.2	1.73	5	0.362
ucr-2.3	-0.0212	7.02	0.985
uda-1	0.176	7.99	0.789
uev-1	0.366	5.75	0.792
uev-3	-1.26	6.29	0.328
ufd-1	-0.263	7.58	0.715
ufd-2	1.76	7.38	0.161
ufd-3	0.298	9.24	0.525
ugt-28	-0.695	6.71	0.614
ugt-45	-0.801	5.69	0.601
ugt-58	-2.18	5.95	0.174
ugt-64	-1.14	6.74	0.323
ugtp-1	1.49	7.31	0.0772
uig-1	1.48	3.88	0.447
ula-1	-0.308	6.86	0.755
ulp-1	0.385	8.36	0.464
ulp-2	-0.167	8.23	0.758
ulp-3	1.66	4.03	0.387
ulp-4	-0.0287	7.82	0.971
ulp-5	2.13	6.08	0.106
umps-1	1.12	5.29	0.559
unc-101	1.52	3.55	0.407
unc-108	-0.394	8.01	0.522
unc-11	-0.1	5.42	0.96
unc-112	1.35	6.62	0.238
unc-115	-3.29	4.41	0.0857
unc-116	-0.205	6.46	0.9
unc-119	0.218	5.8	0.884
unc-13	3.33	2.98	0.149
unc-14	0.665	7.51	0.362
unc-15	-2.55	2.54	0.269
unc-16	-0.168	6.64	0.895
unc-18	0.967	3.9	0.643
unc-26	-0.793	5.66	0.601
unc-31	-4.16	3.67	0.0465
unc-32	0.377	7.82	0.562
unc-37	0.338	8.49	0.535
unc-38	4.05	4.38	0.0714
unc-40	0.862	8.19	0.185
unc-43	0.844	6.79	0.411
unc-44	-1.85	5.37	0.288
unc-45	2.35	3.73	0.256
unc-5	-5.93	5.23	0.00316
unc-50	0.805	5.14	0.685
unc-51	-0.942	5.99	0.572
unc-52	-2.99	2.81	0.19
unc-53	-3.36	3.06	0.145
unc-57	0.224	7.96	0.72
unc-59	-0.152	7.86	0.814
unc-6	4.94	5.2	0.0296
unc-60	0.876	8.78	0.0965
unc-61	-0.115	8.83	0.811
unc-62	-0.213	6.45	0.865
unc-64	-0.0327	4.36	1
unc-68	2.54	2.48	0.267
unc-69	0.118	8.33	0.855
unc-70	-2.75	3.75	0.171
unc-71	-0.289	8.17	0.605
unc-73	-0.622	6.6	0.592
unc-76	-0.687	7.86	0.299
unc-78	0.859	7.37	0.278
unc-83	2.49	4.29	0.202
unc-84	1.05	7.58	0.273
unc-85	0.491	7.14	0.576
unc-87	3.33	2.98	0.149
unc-94	0.725	8.6	0.149
unc-97	-0.265	6.21	0.836
ung-1	-0.167	6.48	0.884
upp-1	0.123	7.68	0.857
uri-1	0.349	8.35	0.51
urm-1	0.304	6.12	0.823
use-1	-0.144	7.31	0.872
uso-1	-0.877	5.24	0.654
usp-14	0.263	9.07	0.578
usp-33	0.603	7.4	0.437
usp-46	-0.425	6.47	0.709
usp-48	0.15	8.63	0.801
utx-1	0.771	6.5	0.587
vab-1	1.01	8.32	0.0648
vab-10	-0.611	3.79	0.774
vab-19	-0.114	3.83	0.977
vab-2	3.12	4.93	0.094
vab-8	1.62	7.11	0.141
vang-1	-3.47	3.85	0.0833
vars-1	1.43	7.34	0.138
vars-2	0.75	8.23	0.184
vav-1	-2.75	5.44	0.0792
vbh-1	0.407	5.73	0.787
vem-1	0.11	5.11	0.955
ver-3	2.11	5.93	0.276
vet-1	-1.4	4.45	0.513
vet-2	-1.34	7.13	0.146
VF13D12L.1	0.858	7.01	0.413
VF13D12L.3	-0.719	3.84	0.732
vha-1	-0.395	6.79	0.693
vha-10	-0.288	7.13	0.756
vha-11	0.261	7.22	0.783
vha-12	0.455	8.44	0.392
vha-13	0.15	9.21	0.759
vha-14	-0.022	7.81	0.977
vha-15	0.375	7.73	0.644
vha-16	-0.845	7.66	0.316
vha-17	0.736	6.08	0.578
vha-18	1.39	7.9	0.0518
vha-19	-1.31	7.4	0.234
vha-2	0.514	8.71	0.349
vha-3	-0.73	3.42	0.701
vha-4	0.911	7.74	0.201
vha-7	0.782	8.48	0.128
vha-8	0.0108	8.14	0.989
vha-9	0.402	6.96	0.675
vhl-1	1.02	5.26	0.532
vhp-1	-0.493	6.41	0.691
vig-1	0.7	9.35	0.148
viln-1	-0.78	7.83	0.341
vpr-1	1.1	8.52	0.0295
vps-11	0.0438	4.73	1
vps-16	0.562	7.78	0.406
vps-18	0.585	7.39	0.459
vps-2	0.15	6.54	0.905
vps-20	0.488	8.08	0.483
vps-22	0.515	7.22	0.547
vps-25	-0.0294	7.48	0.972
vps-26	-0.897	7.26	0.28
vps-28	0.0988	6.91	0.92
vps-29	0.518	6.66	0.637
vps-32.1	0.36	7.85	0.586
vps-33.1	1.27	6.41	0.306
vps-33.2	0.25	8.95	0.604
vps-34	2.11	7.18	0.0579
vps-35	0.00169	8.17	1
vps-36	-0.328	6.64	0.786
vps-37	1.38	6.96	0.183
vps-39	-0.0352	9.15	0.947
vps-4	1	5.18	0.535
vps-41	-0.247	5.61	0.887
vps-45	-0.378	6.96	0.69
vps-51	0.19	8.07	0.778
vps-52	1.45	6.58	0.379
vps-53	0.618	7.11	0.49
vps-54	2.04	6.76	0.154
vrk-1	0.247	8.58	0.693
vti-1	-1.75	3.4	0.362
W01A11.1	0.0301	8.19	0.962
W01A11.2	-0.221	5.43	0.908
W01A8.5	0.327	7.73	0.628
W01B6.3	-3.03	2.84	0.179
W01C8.5	2.05	5.33	0.33
W01D2.1	1.79	4.39	0.313
W01D2.5	-0.96	6.98	0.302
W01G7.4	0.236	7.06	0.801
W02A11.1	0.132	4.68	0.949
W02B12.10	0.585	7.19	0.495
W02B12.11	-1.1	5.64	0.471
W02B12.15	-0.219	5.17	0.9
W02B12.9	-0.668	6.33	0.593
W02B8.2	-0.245	5.52	0.883
W02D3.1	-0.551	4.65	0.761
W02D3.4	-0.32	6.97	0.732
W02D7.5	0.721	5.54	0.646
W02D7.6	-1.37	6.8	0.211
W02D9.2	1.17	7.43	0.142
W02D9.3	0.591	6.63	0.614
W02D9.4	-2.34	4.58	0.205
W02F12.3	-0.455	8.83	0.371
W02F12.4	0.544	8.07	0.366
W02F12.5	0.239	8.86	0.633
W02G9.5	-3.72	3.52	0.0554
W02H5.2	3.2	2.89	0.166
W03A5.2	-0.564	3.4	0.803
W03A5.4	-0.714	5.65	0.643
W03C9.2	-0.739	7.32	0.357
W03C9.5	0.152	4.99	0.941
W03F8.3	4.55	4.13	0.0396
W03F8.4	0.338	7.84	0.606
W03F9.1	-0.133	5.64	0.941
W03F9.10	0.531	7.4	0.491
W03F9.2	0.615	5.02	0.699
W03F9.4	-4.84	4.24	0.0419
W03G9.2	1.14	7.02	0.281
W03G9.3	0.499	2.87	0.834
W03G9.8	0.306	5.22	0.846
W04A4.5	-1.21	7.44	0.138
W04A8.1	-0.104	6.8	0.924
W04A8.5	4.54	3.92	0.0569
W04B5.3	-3.69	3.58	0.12
W04B5.4	-0.132	5.52	0.936
W04B5.5	0.43	5.92	0.76
W04C9.2	-0.0173	4.76	1
W04C9.4	0.296	4.98	0.857
W04D2.4	0.121	9.05	0.801
W04D2.5	-0.215	6.01	0.874
W04D2.6	0.127	8.67	0.811
W04E12.2	0.337	5.64	0.84
W04G3.5	-0.00361	7.27	1
W05F2.3	0.435	9.04	0.365
W05F2.6	0.231	7.83	0.724
W05H9.2	-0.929	7.26	0.287
W05H9.4	0.951	7.45	0.243
W06A7.4	0.456	3.92	0.801
W06B4.1	0.113	8.73	0.817
W06B4.2	-0.175	5.22	0.928
W06D11.1	0.436	7.37	0.602
W06D11.2	1.19	2.87	0.559
W06D11.3	0.464	6.43	0.687
W06D4.3	-1.61	4.39	0.452
W06E11.1	-5.13	4.49	0.0302
W06H8.5	-1.06	3.99	0.618
W07A8.2	0.0159	8	0.985
W07E11.1	-0.423	7.78	0.519
W07E6.2	-0.711	5.21	0.66
W07E6.5	2	3.8	0.286
W07G4.3	0.958	6.05	0.498
W08A12.1	0.614	7.89	0.325
W08E12.1	-0.159	4.52	0.955
W08E12.7	-0.062	9.66	0.894
W08E3.2	-0.318	6.04	0.819
W08F4.3	0.439	7.48	0.555
W08G11.3	1.8	6.14	0.254
W09B6.4	-0.134	3.67	0.972
W09C3.4	1.52	6.5	0.207
W09C5.1	-0.226	6.04	0.868
W09C5.7	-0.609	7.92	0.388
W09C5.8	0.282	7.37	0.726
W09D10.1	1.22	7.46	0.136
W09D10.3	-1.05	4.05	0.579
W09D10.4	0.986	4.97	0.613
W09D6.5	0.781	3.7	0.674
W09G12.9	0.0732	4.91	0.975
W09G3.1	0.8	4.23	0.655
W09G3.2	-3.16	2.92	0.168
W09G3.6	-0.525	6.98	0.577
W09G3.7	1.89	3.66	0.324
W10D9.6	2.25	3.83	0.242
wah-1	0.188	6.53	0.873
wapl-1	-0.0249	8.47	0.963
wars-2	-1.31	5.9	0.458
WBGene00003979	-0.181	6.13	0.893
WBGene00206389	-0.843	5.71	0.554
WBGene00206412	3.18	3.47	0.124
WBGene00206419	-3.28	3.93	0.0981
WBGene00206423	-0.975	5.68	0.505
WBGene00206487	-3.35	4.85	0.0853
WBGene00219218	4.41	3.81	0.0652
WBGene00219275	-0.619	4.46	0.724
WBGene00219298	-0.817	3.65	0.654
WBGene00219303	3.1	2.82	0.178
WBGene00219313	1.71	7.63	0.0292
WBGene00219399	-3.07	2.87	0.178
WBGene00219451	0.217	7.64	0.756
WBGene00219609	-0.0301	6.16	0.991
WBGene00219701	1.48	4.48	0.372
WBGene00219800	-0.914	3.61	0.617
WBGene00219803	0.393	7.11	0.658
WBGene00219816	-0.393	4.91	0.829
WBGene00219849	0.135	6.85	0.921
WBGene00219904	1.46	4.03	0.439
WBGene00219908	0.683	4.63	0.676
WBGene00219985	-0.0232	3.75	1
WBGene00220010	-0.305	4.8	0.88
WBGene00220040	0.509	3.61	0.833
WBGene00220226	1.08	3.08	0.584
WBGene00220246	-1.1	4.9	0.544
WBGene00235102	0.0453	6.96	0.968
WBGene00235292	-2.86	2.72	0.217
WBGene00235385	1.49	2.69	0.55
WBGene00249808	-1.68	3.18	0.407
wdfy-2	0.0589	7.98	0.928
wdr-23	-0.548	8.87	0.261
wdr-5	0.00469	8.54	0.994
wdr-5.2	-4.79	4.2	0.0235
wdr-5.3	-0.067	7.14	0.953
wee-1.3	-0.219	8.48	0.668
wht-2	0.29	8.93	0.543
wht-7	-0.0883	7.3	0.919
wip-1	0.237	6.71	0.822
wnk-1	-0.413	8.36	0.589
wrm-1	-0.865	6.17	0.511
wrn-1	0.865	7.38	0.272
wrt-4	3.65	3.21	0.12
wsp-1	-0.269	7.35	0.742
wts-1	0.64	7.06	0.506
wwp-1	-0.747	8.13	0.192
xbp-1	-0.0483	8.85	0.945
xbx-6	0.107	6.12	0.939
xnd-1	0.346	8.57	0.521
xnp-1	-0.309	7.98	0.61
xol-1	6.15	5.58	0.00799
xpa-1	-0.0425	5.99	0.979
xpc-1	0.396	7.29	0.635
xpg-1	0.527	8.42	0.34
xpo-1	-0.615	7.35	0.507
xpo-2	-0.181	7.33	0.823
xpo-3	-0.317	8.16	0.638
xrn-2	0.265	3.81	0.917
Y102A11A.7	-3.07	2.86	0.165
Y102A11A.8	-0.966	6.15	0.546
Y102A5C.2	-1.85	2.74	0.403
Y102A5C.6	-0.0221	4.04	1
Y102E9.2	-0.296	8.67	0.544
Y104H12D.2	-0.355	5.91	0.793
Y104H12D.4	0.156	3.63	0.969
Y105C5A.1	-0.143	5.85	0.924
Y105C5A.1268	-3.22	3.23	0.169
Y105C5A.15	-4.54	3.99	0.0544
Y105C5B.19	0.0412	6.04	0.98
Y105E8A.10	0.288	7.67	0.699
Y105E8A.11	2.04	3.99	0.281
Y105E8A.14	1.61	3.19	0.44
Y105E8A.19	-0.436	6.3	0.741
Y105E8A.2	0.0983	7.63	0.905
Y105E8A.20	-1	6.52	0.456
Y105E8A.21	0.299	7.9	0.644
Y105E8A.23	-0.585	5.92	0.773
Y105E8A.24	1.65	5.27	0.364
Y105E8A.29	-1.12	2.88	0.621
Y105E8A.3	-0.657	8.36	0.236
Y105E8A.36	-1.26	3.27	0.509
Y105E8A.8	-0.0369	7.77	0.96
Y105E8B.5	1.95	5.52	0.206
Y105E8B.6	-0.627	3.26	0.763
Y105E8B.7	-5.23	4.58	0.0122
Y106G6A.1	0.25	6.35	0.84
Y106G6A.2	0.204	8.05	0.732
Y106G6A.5	-0.267	7.63	0.718
Y106G6D.5	1.99	5.29	0.224
Y106G6D.6	1.55	5.34	0.333
Y106G6D.7	-2.9	6.31	0.029
Y106G6D.8	-3.7	3.31	0.107
Y106G6E.4	-0.824	3.77	0.68
Y106G6H.14	0.208	6.28	0.862
Y106G6H.15	-0.0759	7.16	0.936
Y106G6H.16	-0.302	6.25	0.808
Y106G6H.5	-0.0671	7.96	0.92
Y106G6H.6	-0.109	8.63	0.828
Y106G6H.8	1.06	5.66	0.473
Y108G3AL.2	1.09	7.25	0.229
Y108G3AL.7	0.769	4.51	0.717
Y10G11A.1	0.313	7.45	0.684
Y110A2AL.12	2.28	2.54	0.267
Y110A2AR.1	0.127	8.55	0.804
Y110A2AR.3	-0.5	5.64	0.729
Y110A7A.15	0.445	7.93	0.465
Y110A7A.19	0.207	6.77	0.843
Y110A7A.4	-0.413	8.25	0.452
Y110A7A.6	0.618	8.56	0.233
Y110A7A.8	0.241	8.5	0.632
Y110A7A.9	0.497	8.16	0.377
Y111B2A.1	-1.26	4.12	0.517
Y111B2A.10	-1.66	6.96	0.212
Y111B2A.12	-3.97	3.52	0.0612
Y111B2A.13	-3.77	3.36	0.0849
Y111B2A.2	0.00595	5.51	1
Y111B2A.24	0.939	5.27	0.619
Y111B2A.3	0.287	7.96	0.676
Y111B2A.4	-1.07	4.67	0.573
Y113G7B.16	3.42	5.96	0.0373
Y113G7B.24	-0.405	5.86	0.772
Y116A8C.13	0.954	3.57	0.592
Y116A8C.22	-2.82	3.77	0.15
Y116A8C.26	-1.44	6.59	0.197
Y116A8C.27	0.498	4.35	0.802
Y116A8C.30	1.7	3	0.429
Y116A8C.9	-2.99	2.81	0.19
Y119C1A.1	-1.33	5.35	0.4
Y119C1B.10	-0.31	5.55	0.845
Y119C1B.4	0.511	5.34	0.752
Y119C1B.5	-0.73	7.3	0.572
Y119D3B.11	0.416	6.86	0.672
Y119D3B.12	-1.33	5.75	0.348
Y119D3B.14	-4.35	4.04	0.0416
Y11D7A.10	-0.236	4.75	0.904
Y11D7A.7	0.616	5.31	0.688
Y11D7A.8	6.11	5.54	0.00381
Y11D7A.9	-4.65	4.08	0.0493
Y14H12B.1	-0.0114	7.51	0.992
Y14H12B.2	-0.726	7.5	0.346
Y17D7C.3	-4.48	4.49	0.0483
Y17G7B.10	-0.443	6.92	0.656
Y17G7B.12	0.877	4.93	0.582
Y17G7B.13	3.05	4.18	0.115
Y17G7B.17	0.934	6.74	0.387
Y17G7B.18	0.434	5.47	0.769
Y17G7B.19	-0.766	3.87	0.733
Y17G7B.20	0.335	6.53	0.782
Y17G7B.21	-1.14	3.11	0.6
Y17G7B.3	3.05	4.63	0.104
Y17G7B.4	0.144	6.41	0.903
Y17G9B.4	1.41	5.28	0.401
Y17G9B.5	1.26	7.58	0.0832
Y17G9B.8	0.056	6.39	0.97
Y17G9B.9	0.24	7.46	0.755
Y18D10A.1	-0.937	7.34	0.238
Y18D10A.11	0.296	9.15	0.562
Y18D10A.16	0.36	5.89	0.801
Y18D10A.3	-3.85	3.42	0.0967
Y18D10A.8	3.25	2.92	0.158
Y18D10A.9	1.96	5.34	0.245
Y18H1A.2	0.718	6.2	0.584
Y18H1A.3	-1.53	6.65	0.156
Y18H1A.4	1.9	5.28	0.248
Y18H1A.7	-0.146	6.95	0.884
Y20F4.4	0.615	5	0.734
Y22D7AL.10	-0.00777	6.62	1
Y22D7AL.7	2.07	4.52	0.277
Y22D7AL.9	-2.31	4.67	0.196
Y23H5A.2	0.556	4.4	0.762
Y23H5A.3	-0.382	7.3	0.64
Y23H5B.5	1.45	5.17	0.423
Y23H5B.6	-0.0326	7.19	0.978
Y24D9A.8	1.55	6.14	0.234
Y24F12A.1	-0.0131	8.28	0.987
Y25C1A.13	-0.441	5.09	0.794
Y25C1A.5	1.19	7.66	0.118
Y25C1A.7	-0.568	7.14	0.521
Y25C1A.8	0.37	5.78	0.796
Y26E6A.2	-0.622	3.67	0.788
Y27F2A.6	4.78	4.12	0.0472
Y27F2A.8	0.173	3.74	0.94
Y32B12B.2	0.826	7.39	0.306
Y32B12B.4	0.00229	7.15	1
Y32H12A.1	3.06	2.8	0.188
Y32H12A.2	0.0183	7.75	0.98
Y32H12A.4	0.529	6.82	0.613
Y32H12A.6	0.951	3.1	0.687
Y32H12A.7	1.51	8.12	0.0139
Y32H12A.8	0.0588	7.17	0.955
Y34B4A.2	0.185	6.1	0.884
Y34B4A.7	-0.776	6.03	0.553
Y34B4A.8	-0.216	6.27	0.894
Y34D9A.1	0.032	6.51	0.982
Y34D9A.3	-0.557	5.92	0.693
Y34D9A.7	2.74	2.6	0.246
Y34F4.5	0.406	3.74	0.876
Y37A1A.4	-0.445	4.72	0.821
Y37A1B.17	-0.534	5.59	0.738
Y37B11A.2	1.51	7.57	0.0479
Y37D8A.10	0.385	3.95	0.828
Y37D8A.11	-0.764	6.13	0.611
Y37D8A.12	-2.74	2.9	0.227
Y37D8A.18	1.33	4.93	0.425
Y37D8A.2	0.655	5.53	0.711
Y37D8A.21	-0.431	6.05	0.738
Y37D8A.25	0.0377	4.38	1
Y37D8A.3	0.88	3.55	0.658
Y37D8A.4	0.531	6.74	0.615
Y37E11AL.3	-0.382	7.34	0.64
Y37E11AM.2	1.17	6.57	0.334
Y37E11AM.3	0.14	6.16	0.915
Y37E11B.3	-0.477	5.44	0.746
Y37E11B.5	-1.94	5.25	0.332
Y37E11B.6	0.158	5.97	0.91
Y37E3.1	0.537	7.1	0.576
Y37E3.10	1.13	6.54	0.384
Y37E3.11	-0.126	7.96	0.84
Y37E3.13	-3.15	2.92	0.168
Y37E3.17	0.263	8.53	0.632
Y37E3.8	1.56	4.86	0.368
Y37F4.6	3.5	4.07	0.0778
Y37H2A.1	-0.895	7.35	0.422
Y37H2A.12	-1.15	5	0.505
Y37H9A.1	0.385	4.45	0.872
Y37H9A.3	-1.47	4.85	0.398
Y38A10A.6	-0.233	8.35	0.658
Y38A10A.7	0.704	6.9	0.477
Y38C1AA.1	0.588	7.09	0.516
Y38C1AA.12	2.89	3.94	0.176
Y38C1AA.14	1.75	4.28	0.366
Y38C9A.1	-0.922	5.28	0.594
Y38E10A.24	1.84	3.39	0.365
Y38F1A.2	-0.979	4.34	0.575
Y38F1A.8	-1.87	3.15	0.392
Y38F2AR.3	-0.0038	5.02	1
Y38F2AR.5	3.28	5.22	0.0573
Y38F2AR.9	1.01	6.12	0.443
Y38H6C.16	2.93	2.71	0.204
Y38H6C.18	2.61	2.52	0.267
Y39A1A.1	-0.0733	7.13	0.943
Y39A1A.12	-0.155	8.98	0.742
Y39A1A.13	-1.2	6.4	0.308
Y39A1A.14	0.552	5.37	0.758
Y39A1A.16	3.37	3.01	0.15
Y39A1A.21	1.35	3.82	0.474
Y39A1A.24	0.855	4.82	0.6
